"year","month","city","state","timezone","origin","name","lat","lng","Average Delay (Min)","Proportion of Cancelled Flights"
2023,2,"Los Angeles","CA","America/Los_Angeles","LAX","JetBlue Airways",34.1141,-118.4068,21.9059633027523,0.00909090909090909
2023,2,"Los Angeles","CA","America/Los_Angeles","LAX","Southwest Airlines Co.",34.1141,-118.4068,12.0139318885449,0.016243654822335
2023,2,"Los Angeles","CA","America/Los_Angeles","LAX","Spirit Air Lines",34.1141,-118.4068,24.3526785714286,0.0218340611353712
2023,2,"Los Angeles","CA","America/Los_Angeles","LAX","United Air Lines Inc.",34.1141,-118.4068,11.6568115942029,0.00289017341040462
2023,2,"Miami","FL","America/New_York","MIA","Alaska Airlines Inc.",25.784,-80.2101,8,0.0357142857142857
2023,2,"Miami","FL","America/New_York","MIA","American Airlines Inc.",25.784,-80.2101,18.232241813602,0.00476309852093256
2023,2,"Miami","FL","America/New_York","MIA","Delta Air Lines Inc.",25.784,-80.2101,12.1928374655647,0.00683994528043776
2023,2,"Miami","FL","America/New_York","MIA","Frontier Airlines Inc.",25.784,-80.2101,9.83739837398374,0.0120481927710843
2023,2,"Miami","FL","America/New_York","MIA","JetBlue Airways",25.784,-80.2101,16.922480620155,0.00769230769230769
2023,2,"Miami","FL","America/New_York","MIA","Southwest Airlines Co.",25.784,-80.2101,11.4726930320151,0.00375234521575985
2023,2,"Miami","FL","America/New_York","MIA","Spirit Air Lines",25.784,-80.2101,16.9449378330373,0.00530035335689046
2023,2,"Miami","FL","America/New_York","MIA","United Air Lines Inc.",25.784,-80.2101,20.0543933054393,0.010351966873706
2023,2,"Orlando","FL","America/New_York","MCO","Alaska Airlines Inc.",28.4773,-81.337,16.4974093264249,0.0153061224489796
2023,2,"Orlando","FL","America/New_York","MCO","American Airlines Inc.",28.4773,-81.337,12.938226744186,0.00935925125989921
2023,2,"Orlando","FL","America/New_York","MCO","Delta Air Lines Inc.",28.4773,-81.337,13.3228092783505,0.00957243139757498
2023,2,"Orlando","FL","America/New_York","MCO","Frontier Airlines Inc.",28.4773,-81.337,21.5699873896595,0.00813008130081301
2023,2,"Orlando","FL","America/New_York","MCO","JetBlue Airways",28.4773,-81.337,19.1759398496241,0.011887072808321
2023,2,"Orlando","FL","America/New_York","MCO","Southwest Airlines Co.",28.4773,-81.337,7.78799185888738,0.00740740740740741
2023,2,"Orlando","FL","America/New_York","MCO","Spirit Air Lines",28.4773,-81.337,18.4233128834356,0.0065302568567697
2023,2,"Orlando","FL","America/New_York","MCO","United Air Lines Inc.",28.4773,-81.337,12.7746615087041,0.00193050193050193
2023,2,"Phoenix","AZ","America/Phoenix","PHX","Alaska Airlines Inc.",33.5722,-112.0892,9.56981981981982,0.0241758241758242
2023,2,"Phoenix","AZ","America/Phoenix","PHX","Allegiant Air",33.5722,-112.0892,24.25,0
2023,2,"Phoenix","AZ","America/Phoenix","PHX","American Airlines Inc.",33.5722,-112.0892,14.3869990680336,0.0103758358312197
2023,2,"Phoenix","AZ","America/Phoenix","PHX","Delta Air Lines Inc.",33.5722,-112.0892,15.3015681544029,0.0107398568019093
2023,2,"Phoenix","AZ","America/Phoenix","PHX","Frontier Airlines Inc.",33.5722,-112.0892,24.1372212692967,0.011864406779661
2023,2,"Phoenix","AZ","America/Phoenix","PHX","Hawaiian Airlines Inc.",33.5722,-112.0892,26.3214285714286,0
2023,2,"Phoenix","AZ","America/Phoenix","PHX","JetBlue Airways",33.5722,-112.0892,43.8405797101449,0.028169014084507
2023,2,"Phoenix","AZ","America/Phoenix","PHX","Southwest Airlines Co.",33.5722,-112.0892,11.2353448275862,0.0150711101676926
2023,2,"Phoenix","AZ","America/Phoenix","PHX","Spirit Air Lines",33.5722,-112.0892,15.705,0.024390243902439
2023,2,"Phoenix","AZ","America/Phoenix","PHX","United Air Lines Inc.",33.5722,-112.0892,11.4102228047182,0.00130890052356021
2023,3,"Atlanta","GA","America/New_York","ATL","Alaska Airlines Inc.",33.7628,-84.422,6.37704918032787,0.0161290322580645
2023,3,"Atlanta","GA","America/New_York","ATL","American Airlines Inc.",33.7628,-84.422,15.5178082191781,0.00680272108843537
2023,3,"Atlanta","GA","America/New_York","ATL","Delta Air Lines Inc.",33.7628,-84.422,15.0041037426133,0.0130683659142456
2023,3,"Atlanta","GA","America/New_York","ATL","Frontier Airlines Inc.",33.7628,-84.422,32.5656836461126,0.020997375328084
2023,3,"Atlanta","GA","America/New_York","ATL","JetBlue Airways",33.7628,-84.422,32.0147058823529,0.025089605734767
2023,3,"Atlanta","GA","America/New_York","ATL","Southwest Airlines Co.",33.7628,-84.422,13.4153790873158,0.00179340028694405
2023,3,"Atlanta","GA","America/New_York","ATL","Spirit Air Lines",33.7628,-84.422,27.0331983805668,0.0104166666666667
2023,3,"Atlanta","GA","America/New_York","ATL","United Air Lines Inc.",33.7628,-84.422,15.0128205128205,0.00847457627118644
2023,3,"Charlotte","NC","America/New_York","CLT","American Airlines Inc.",35.2083,-80.8303,17.3817303740238,0.00439897698209719
2023,3,"Charlotte","NC","America/New_York","CLT","Delta Air Lines Inc.",35.2083,-80.8303,11.125284738041,0.0112612612612613
2023,3,"Charlotte","NC","America/New_York","CLT","Frontier Airlines Inc.",35.2083,-80.8303,15.1612903225806,0.03125
2023,3,"Charlotte","NC","America/New_York","CLT","JetBlue Airways",35.2083,-80.8303,14.9615384615385,0.0188679245283019
2023,3,"Charlotte","NC","America/New_York","CLT","Southwest Airlines Co.",35.2083,-80.8303,11.832,0.0118577075098814
2023,3,"Charlotte","NC","America/New_York","CLT","Spirit Air Lines",35.2083,-80.8303,26.2875,0.0163934426229508
2023,3,"Charlotte","NC","America/New_York","CLT","United Air Lines Inc.",35.2083,-80.8303,13.3149847094801,0.00304878048780488
2023,3,"Chicago","IL","America/Chicago","ORD","Alaska Airlines Inc.",41.8375,-87.6866,12.7874396135266,0.0142857142857143
2023,3,"Chicago","IL","America/Chicago","ORD","American Airlines Inc.",41.8375,-87.6866,20.6281991624011,0.0101335789958544
2023,3,"Chicago","IL","America/Chicago","ORD","Delta Air Lines Inc.",41.8375,-87.6866,15.6366396761134,0.0275590551181102
2023,3,"Chicago","IL","America/Chicago","ORD","Frontier Airlines Inc.",41.8375,-87.6866,53.679012345679,0
2023,3,"Chicago","IL","America/Chicago","ORD","JetBlue Airways",41.8375,-87.6866,19.3559322033898,0.0483870967741935
2023,3,"Chicago","IL","America/Chicago","ORD","Southwest Airlines Co.",41.8375,-87.6866,15.4313222079589,0.0334987593052109
2023,3,"Chicago","IL","America/Chicago","ORD","Spirit Air Lines",41.8375,-87.6866,29.6476608187135,0.0172413793103448
2023,3,"Chicago","IL","America/Chicago","ORD","United Air Lines Inc.",41.8375,-87.6866,12.1568161568162,0.0110148333088559
2023,3,"Dallas","TX","America/Chicago","DFW","Alaska Airlines Inc.",32.7935,-96.7667,8.88666666666667,0.00662251655629139
2023,3,"Dallas","TX","America/Chicago","DFW","American Airlines Inc.",32.7935,-96.7667,25.4673627223511,0.0226757369614512
2023,3,"Dallas","TX","America/Chicago","DFW","Delta Air Lines Inc.",32.7935,-96.7667,20.819235225956,0.0226500566251416
2023,3,"Dallas","TX","America/Chicago","DFW","Frontier Airlines Inc.",32.7935,-96.7667,34.6937354988399,0.0292792792792793
2023,3,"Dallas","TX","America/Chicago","DFW","JetBlue Airways",32.7935,-96.7667,15.1311475409836,0.0161290322580645
2023,3,"Dallas","TX","America/Chicago","DFW","Spirit Air Lines",32.7935,-96.7667,26.164,0.0170380078636959
2023,3,"Dallas","TX","America/Chicago","DFW","United Air Lines Inc.",32.7935,-96.7667,23.0614173228346,0.00470219435736677
2023,3,"Denver","CO","America/Denver","DEN","Alaska Airlines Inc.",39.762,-104.8758,9.67883211678832,0.0143884892086331
2023,3,"Denver","CO","America/Denver","DEN","Allegiant Air",39.762,-104.8758,33.8709677419355,0.03125
2023,3,"Denver","CO","America/Denver","DEN","American Airlines Inc.",39.762,-104.8758,16.8052325581395,0.0100719424460432
2023,3,"Denver","CO","America/Denver","DEN","Delta Air Lines Inc.",39.762,-104.8758,14.9782813975449,0.0230627306273063
2023,3,"Denver","CO","America/Denver","DEN","Frontier Airlines Inc.",39.762,-104.8758,18.9419718309859,0.00448681996634885
2023,3,"Denver","CO","America/Denver","DEN","JetBlue Airways",39.762,-104.8758,31.4407894736842,0.0065359477124183
2023,3,"Denver","CO","America/Denver","DEN","Southwest Airlines Co.",39.762,-104.8758,16.7060618119114,0.00580245285507055
2023,3,"Denver","CO","America/Denver","DEN","Spirit Air Lines",39.762,-104.8758,17.6448598130841,0.00925925925925926
2023,3,"Denver","CO","America/Denver","DEN","United Air Lines Inc.",39.762,-104.8758,16.2104155707522,0.0020997375328084
2023,3,"Las Vegas","NV","America/Los_Angeles","LAS","Alaska Airlines Inc.",36.2333,-115.2654,11.8862275449102,0.0118343195266272
2023,3,"Las Vegas","NV","America/Los_Angeles","LAS","Allegiant Air",36.2333,-115.2654,19.5072847682119,0.00264200792602378
2023,3,"Las Vegas","NV","America/Los_Angeles","LAS","American Airlines Inc.",36.2333,-115.2654,28.3484419263456,0.00749765698219306
2023,3,"Las Vegas","NV","America/Los_Angeles","LAS","Delta Air Lines Inc.",36.2333,-115.2654,15.8121118012422,0.0212765957446809
2023,3,"Las Vegas","NV","America/Los_Angeles","LAS","Frontier Airlines Inc.",36.2333,-115.2654,21.5262762762763,0.00224719101123596
2023,3,"Las Vegas","NV","America/Los_Angeles","LAS","Hawaiian Airlines Inc.",36.2333,-115.2654,14.8545454545455,0
2023,3,"Las Vegas","NV","America/Los_Angeles","LAS","JetBlue Airways",36.2333,-115.2654,46.6066176470588,0.025089605734767
2023,3,"Las Vegas","NV","America/Los_Angeles","LAS","Southwest Airlines Co.",36.2333,-115.2654,19.6698689956332,0.00865800865800866
2023,3,"Las Vegas","NV","America/Los_Angeles","LAS","Spirit Air Lines",36.2333,-115.2654,21.1628106255356,0.0135249366018597
2023,3,"Las Vegas","NV","America/Los_Angeles","LAS","United Air Lines Inc.",36.2333,-115.2654,16.2244165170557,0.00624442462087422
2023,3,"Los Angeles","CA","America/Los_Angeles","LAX","Alaska Airlines Inc.",34.1141,-118.4068,13.0538057742782,0.0103896103896104
2023,3,"Los Angeles","CA","America/Los_Angeles","LAX","Allegiant Air",34.1141,-118.4068,26.84,0
2023,3,"Los Angeles","CA","America/Los_Angeles","LAX","American Airlines Inc.",34.1141,-118.4068,23.8503620273532,0.0056
2023,3,"Los Angeles","CA","America/Los_Angeles","LAX","Delta Air Lines Inc.",34.1141,-118.4068,18.3481727574751,0.0268347882314905
2023,3,"Los Angeles","CA","America/Los_Angeles","LAX","Hawaiian Airlines Inc.",34.1141,-118.4068,9.36612021857924,0.0161290322580645
2023,3,"Los Angeles","CA","America/Los_Angeles","LAX","JetBlue Airways",34.1141,-118.4068,28.0441767068273,0.004
2023,3,"Los Angeles","CA","America/Los_Angeles","LAX","Southwest Airlines Co.",34.1141,-118.4068,13.9918070095585,0.00588235294117647
2023,3,"Los Angeles","CA","America/Los_Angeles","LAX","Spirit Air Lines",34.1141,-118.4068,20.9491017964072,0.00890207715133531
2023,3,"Los Angeles","CA","America/Los_Angeles","LAX","United Air Lines Inc.",34.1141,-118.4068,8.24871531346352,0.0056208482370976
2023,3,"Miami","FL","America/New_York","MIA","Alaska Airlines Inc.",25.784,-80.2101,9.1,0.032258064516129
2023,3,"Miami","FL","America/New_York","MIA","American Airlines Inc.",25.784,-80.2101,23.077892325315,0.00205761316872428
2023,3,"Miami","FL","America/New_York","MIA","Delta Air Lines Inc.",25.784,-80.2101,19.4425837320574,0.0187793427230047
2023,3,"Miami","FL","America/New_York","MIA","Frontier Airlines Inc.",25.784,-80.2101,13.7849829351536,0.00340136054421769
2023,3,"Miami","FL","America/New_York","MIA","JetBlue Airways",25.784,-80.2101,20.4403973509934,0.0258064516129032
2023,3,"Miami","FL","America/New_York","MIA","Southwest Airlines Co.",25.784,-80.2101,18.7456279809221,0.00788643533123028
2023,3,"Miami","FL","America/New_York","MIA","Spirit Air Lines",25.784,-80.2101,18.7173202614379,0.00970873786407767
2023,3,"Miami","FL","America/New_York","MIA","United Air Lines Inc.",25.784,-80.2101,16.7924187725632,0.0018018018018018
2023,3,"Orlando","FL","America/New_York","MCO","Alaska Airlines Inc.",28.4773,-81.337,14.0657894736842,0.0172413793103448
2023,3,"Orlando","FL","America/New_York","MCO","American Airlines Inc.",28.4773,-81.337,16.5785667324129,0.0052321778940484
2023,3,"Orlando","FL","America/New_York","MCO","Delta Air Lines Inc.",28.4773,-81.337,17.5815991237678,0.0161637931034483
2023,3,"Orlando","FL","America/New_York","MCO","Frontier Airlines Inc.",28.4773,-81.337,25.0162921348315,0.0182018753447325
2023,3,"Orlando","FL","America/New_York","MCO","JetBlue Airways",28.4773,-81.337,37.425855513308,0.0204841713221601
2023,3,"Orlando","FL","America/New_York","MCO","Southwest Airlines Co.",28.4773,-81.337,17.7622928552024,0.00915208613728129
2023,3,"Orlando","FL","America/New_York","MCO","Spirit Air Lines",28.4773,-81.337,35.8665888759238,0.025028441410694
2023,3,"Orlando","FL","America/New_York","MCO","United Air Lines Inc.",28.4773,-81.337,12.1441743503772,0.00583333333333333
2023,3,"Phoenix","AZ","America/Phoenix","PHX","Alaska Airlines Inc.",33.5722,-112.0892,12.2475442043222,0.005859375
2023,3,"Phoenix","AZ","America/Phoenix","PHX","Allegiant Air",33.5722,-112.0892,45.4230769230769,0.037037037037037
2023,3,"Phoenix","AZ","America/Phoenix","PHX","American Airlines Inc.",33.5722,-112.0892,20.2622950819672,0.0047230571060541
2023,3,"Phoenix","AZ","America/Phoenix","PHX","Delta Air Lines Inc.",33.5722,-112.0892,18.0126582278481,0.0206611570247934
2023,3,"Phoenix","AZ","America/Phoenix","PHX","Frontier Airlines Inc.",33.5722,-112.0892,23.3324099722992,0.012311901504788
2023,3,"Phoenix","AZ","America/Phoenix","PHX","Hawaiian Airlines Inc.",33.5722,-112.0892,3.25806451612903,0
2023,3,"Phoenix","AZ","America/Phoenix","PHX","JetBlue Airways",33.5722,-112.0892,49.685393258427,0
2023,3,"Phoenix","AZ","America/Phoenix","PHX","Southwest Airlines Co.",33.5722,-112.0892,14.0849325479764,0.00810403316999623
2023,3,"Phoenix","AZ","America/Phoenix","PHX","Spirit Air Lines",33.5722,-112.0892,31.6973180076628,0.018796992481203
2023,3,"Phoenix","AZ","America/Phoenix","PHX","United Air Lines Inc.",33.5722,-112.0892,9.54639175257732,0.00342465753424658
